"기준일","요일","성별","연령대","시도","시군구","읍면동","업종","통화건수"
"20170701","토","남","20대","서울특별시","강남구","일원동","치킨","7"
"20170701","토","남","40대","서울특별시","강남구","세곡동","치킨","5"
"20170701","토","남","20대","서울특별시","강남구","대치동","치킨","8"
"20170701","토","남","20대","서울특별시","강남구","역삼동","치킨","51"
"20170701","토","여","10대","서울특별시","강남구","삼성동","치킨","5"
"20170701","토","여","20대","서울특별시","강남구","대치동","치킨","5"
"20170701","토","여","30대","서울특별시","강남구","수서동","치킨","9"
"20170701","토","남","10대","서울특별시","강남구","역삼동","치킨","13"
"20170701","토","여","40대","서울특별시","강남구","도곡동","치킨","9"
"20170701","토","여","10대","서울특별시","강남구","대치동","치킨","5"
"20170701","토","남","30대","서울특별시","강남구","논현동","치킨","33"
"20170701","토","여","40대","서울특별시","강남구","세곡동","치킨","5"
"20170701","토","여","40대","서울특별시","강남구","신사동","치킨","5"
"20170701","토","여","20대","서울특별시","강남구","삼성동","치킨","25"
"20170701","토","남","50대","서울특별시","강남구","도곡동","치킨","5"
"20170701","토","남","40대","서울특별시","강남구","수서동","치킨","5"
"20170701","토","여","20대","서울특별시","강남구","일원동","치킨","5"
"20170701","토","여","40대","서울특별시","강남구","역삼동","치킨","61"
"20170701","토","남","10대","서울특별시","강남구","도곡동","치킨","5"
"20170701","토","남","10대","서울특별시","강남구","대치동","치킨","5"
"20170701","토","여","40대","서울특별시","강남구","압구정동","치킨","5"
"20170701","토","여","40대","서울특별시","강남구","대치동","치킨","23"
"20170701","토","남","60대이상","서울특별시","강남구","삼성동","치킨","5"
"20170701","토","여","40대","서울특별시","강남구","일원동","치킨","14"
"20170701","토","남","50대","서울특별시","강남구","세곡동","치킨","5"
"20170701","토","여","40대","서울특별시","강남구","삼성동","치킨","108"
"20170701","토","여","50대","서울특별시","강남구","도곡동","치킨","5"
"20170701","토","여","50대","서울특별시","강남구","삼성동","치킨","34"
"20170701","토","여","20대","서울특별시","강남구","역삼동","치킨","34"
"20170701","토","여","30대","서울특별시","강남구","도곡동","치킨","5"
"20170701","토","여","20대","서울특별시","강남구","신사동","치킨","5"
"20170701","토","남","30대","서울특별시","강남구","일원동","치킨","11"
"20170701","토","남","40대","서울특별시","강남구","논현동","치킨","37"
"20170701","토","남","10대","서울특별시","강남구","일원동","치킨","5"
"20170701","토","여","50대","서울특별시","강남구","세곡동","치킨","5"
"20170701","토","남","20대","서울특별시","강남구","도곡동","치킨","5"
"20170701","토","남","30대","서울특별시","강남구","삼성동","치킨","56"
"20170701","토","여","40대","서울특별시","강남구","논현동","치킨","39"
"20170701","토","여","40대","서울특별시","강남구","개포동","치킨","5"
"20170701","토","여","50대","서울특별시","강남구","압구정동","치킨","5"
"20170701","토","남","30대","서울특별시","강남구","도곡동","치킨","5"
"20170701","토","남","50대","서울특별시","강남구","삼성동","치킨","26"
"20170701","토","여","50대","서울특별시","강남구","역삼동","치킨","15"
"20170701","토","여","40대","서울특별시","강남구","수서동","치킨","5"
"20170701","토","남","30대","서울특별시","강남구","대치동","치킨","5"
"20170701","토","여","30대","서울특별시","강남구","역삼동","치킨","49"
"20170701","토","남","20대","서울특별시","강남구","논현동","치킨","19"
"20170701","토","여","50대","서울특별시","강남구","대치동","치킨","8"
"20170701","토","여","60대이상","서울특별시","강남구","대치동","치킨","5"
"20170701","토","남","10대","서울특별시","강남구","개포동","치킨","5"
"20170701","토","여","60대이상","서울특별시","강남구","논현동","치킨","11"
"20170701","토","여","60대이상","서울특별시","강남구","삼성동","치킨","5"
"20170701","토","남","60대이상","서울특별시","강남구","도곡동","치킨","5"
"20170701","토","여","60대이상","서울특별시","강남구","신사동","치킨","5"
"20170701","토","여","60대이상","서울특별시","강남구","도곡동","치킨","5"
"20170701","토","여","50대","서울특별시","강남구","수서동","치킨","5"
"20170701","토","여","30대","서울특별시","강남구","대치동","치킨","5"
"20170701","토","여","50대","서울특별시","강남구","논현동","치킨","10"
"20170701","토","남","40대","서울특별시","강남구","삼성동","치킨","35"
"20170701","토","여","60대이상","서울특별시","강남구","역삼동","치킨","7"
"20170701","토","여","30대","서울특별시","강남구","일원동","치킨","5"
"20170701","토","여","30대","서울특별시","강남구","개포동","치킨","5"
"20170701","토","남","50대","서울특별시","강남구","대치동","치킨","7"
"20170701","토","여","50대","서울특별시","강남구","개포동","치킨","5"
"20170701","토","남","10대","서울특별시","강동구","길동","치킨","22"
"20170701","토","남","20대","서울특별시","강동구","천호동","치킨","5"
"20170701","토","남","30대","서울특별시","강동구","명일동","치킨","5"
"20170701","토","남","30대","서울특별시","강동구","성내동","치킨","9"
"20170701","토","남","30대","서울특별시","강동구","암사동","치킨","5"
"20170701","토","남","40대","서울특별시","강동구","명일동","치킨","5"
"20170701","토","남","40대","서울특별시","강동구","암사동","치킨","5"
"20170701","토","남","50대","서울특별시","강동구","길동","치킨","31"
"20170701","토","남","50대","서울특별시","강동구","명일동","치킨","5"
"20170701","토","남","20대","서울특별시","강동구","명일동","치킨","5"
"20170701","토","남","50대","서울특별시","강동구","성내동","치킨","5"
"20170701","토","남","60대이상","서울특별시","강동구","길동","치킨","12"
"20170701","토","남","60대이상","서울특별시","강동구","성내동","치킨","5"
"20170701","토","남","60대이상","서울특별시","강동구","암사동","치킨","5"
"20170701","토","남","40대","서울특별시","강동구","성내동","치킨","11"
"20170701","토","여","10대","서울특별시","강동구","성내동","치킨","5"
"20170701","토","남","30대","서울특별시","강동구","천호동","치킨","5"
"20170701","토","여","10대","서울특별시","강동구","천호동","치킨","5"
"20170701","토","여","20대","서울특별시","강동구","길동","치킨","32"
"20170701","토","남","20대","서울특별시","강동구","성내동","치킨","14"
"20170701","토","여","20대","서울특별시","강동구","천호동","치킨","5"
"20170701","토","여","30대","서울특별시","강동구","길동","치킨","90"
"20170701","토","여","30대","서울특별시","강동구","둔촌동","치킨","5"
"20170701","토","남","20대","서울특별시","강동구","암사동","치킨","5"
"20170701","토","남","40대","서울특별시","강동구","천호동","치킨","5"
"20170701","토","여","20대","서울특별시","강동구","명일동","치킨","5"
"20170701","토","남","50대","서울특별시","강동구","암사동","치킨","5"
"20170701","토","여","20대","서울특별시","강동구","둔촌동","치킨","5"
"20170701","토","여","30대","서울특별시","강동구","천호동","치킨","6"
"20170701","토","여","40대","서울특별시","강동구","명일동","치킨","6"
"20170701","토","남","10대","서울특별시","강동구","암사동","치킨","5"
"20170701","토","여","10대","서울특별시","강동구","명일동","치킨","5"
"20170701","토","남","60대이상","서울특별시","강동구","명일동","치킨","5"
"20170701","토","여","40대","서울특별시","강동구","성내동","치킨","13"
"20170701","토","여","30대","서울특별시","강동구","명일동","치킨","5"
"20170701","토","여","40대","서울특별시","강동구","암사동","치킨","5"
"20170701","토","여","40대","서울특별시","강동구","천호동","치킨","5"
"20170701","토","남","50대","서울특별시","강동구","천호동","치킨","5"
"20170701","토","여","50대","서울특별시","강동구","길동","치킨","28"
"20170701","토","남","30대","서울특별시","강동구","길동","치킨","87"
"20170701","토","여","50대","서울특별시","강동구","명일동","치킨","5"
"20170701","토","남","10대","서울특별시","강동구","명일동","치킨","5"
"20170701","토","여","10대","서울특별시","강동구","길동","치킨","11"
"20170701","토","여","40대","서울특별시","강동구","길동","치킨","131"
"20170701","토","여","50대","서울특별시","강동구","상일동","치킨","5"
"20170701","토","여","50대","서울특별시","강동구","성내동","치킨","5"
"20170701","토","여","30대","서울특별시","강동구","성내동","치킨","13"
"20170701","토","여","20대","서울특별시","강동구","암사동","치킨","5"
"20170701","토","남","20대","서울특별시","강동구","둔촌동","치킨","5"
"20170701","토","남","40대","서울특별시","강동구","길동","치킨","61"
"20170701","토","여","50대","서울특별시","강동구","천호동","치킨","5"
"20170701","토","남","10대","서울특별시","강동구","성내동","치킨","5"
"20170701","토","여","60대이상","서울특별시","강동구","성내동","치킨","5"
"20170701","토","여","60대이상","서울특별시","강동구","길동","치킨","21"
"20170701","토","여","20대","서울특별시","강동구","성내동","치킨","10"
"20170701","토","남","20대","서울특별시","강동구","길동","치킨","43"
"20170701","토","남","20대","서울특별시","강북구","번동","치킨","6"
"20170701","토","남","10대","서울특별시","강북구","번동","치킨","5"
"20170701","토","남","30대","서울특별시","강북구","미아동","치킨","111"
"20170701","토","남","20대","서울특별시","강북구","미아동","치킨","67"
"20170701","토","남","30대","서울특별시","강북구","번동","치킨","8"
"20170701","토","남","40대","서울특별시","강북구","번동","치킨","5"
"20170701","토","남","40대","서울특별시","강북구","수유동","치킨","5"
"20170701","토","남","50대","서울특별시","강북구","미아동","치킨","47"
"20170701","토","남","60대이상","서울특별시","강북구","번동","치킨","5"
"20170701","토","여","10대","서울특별시","강북구","번동","치킨","5"
"20170701","토","남","60대이상","서울특별시","강북구","미아동","치킨","18"
"20170701","토","여","20대","서울특별시","강북구","미아동","치킨","33"
"20170701","토","남","50대","서울특별시","강북구","번동","치킨","5"
"20170701","토","여","20대","서울특별시","강북구","번동","치킨","6"
"20170701","토","여","30대","서울특별시","강북구","미아동","치킨","126"
"20170701","토","남","10대","서울특별시","강북구","미아동","치킨","46"
"20170701","토","여","30대","서울특별시","강북구","번동","치킨","18"
"20170701","토","여","10대","서울특별시","강북구","미아동","치킨","26"
"20170701","토","여","40대","서울특별시","강북구","미아동","치킨","213"
"20170701","토","남","40대","서울특별시","강북구","미아동","치킨","109"
"20170701","토","여","40대","서울특별시","강북구","번동","치킨","6"
"20170701","토","여","50대","서울특별시","강북구","미아동","치킨","74"
"20170701","토","여","30대","서울특별시","강북구","수유동","치킨","5"
"20170701","토","여","50대","서울특별시","강북구","번동","치킨","5"
"20170701","토","여","60대이상","서울특별시","강북구","미아동","치킨","35"
"20170701","토","여","60대이상","서울특별시","강북구","번동","치킨","5"
"20170701","토","남","20대","서울특별시","강서구","공항동","치킨","5"
"20170701","토","남","10대","서울특별시","강서구","화곡동","치킨","35"
"20170701","토","남","20대","서울특별시","강서구","내발산동","치킨","80"
"20170701","토","남","20대","서울특별시","강서구","마곡동","치킨","5"
"20170701","토","남","20대","서울특별시","강서구","방화동","치킨","11"
"20170701","토","남","20대","서울특별시","강서구","염창동","치킨","5"
"20170701","토","남","10대","서울특별시","강서구","방화동","치킨","5"
"20170701","토","남","30대","서울특별시","강서구","등촌동","치킨","17"
"20170701","토","남","30대","서울특별시","강서구","방화동","치킨","7"
"20170701","토","남","30대","서울특별시","강서구","염창동","치킨","5"
"20170701","토","남","40대","서울특별시","강서구","내발산동","치킨","125"
"20170701","토","남","40대","서울특별시","강서구","염창동","치킨","5"
"20170701","토","남","40대","서울특별시","강서구","화곡동","치킨","84"
"20170701","토","남","50대","서울특별시","강서구","방화동","치킨","5"
"20170701","토","남","60대이상","서울특별시","강서구","내발산동","치킨","16"
"20170701","토","남","30대","서울특별시","강서구","가양동","치킨","5"
"20170701","토","남","60대이상","서울특별시","강서구","화곡동","치킨","9"
"20170701","토","남","50대","서울특별시","강서구","화곡동","치킨","34"
"20170701","토","여","10대","서울특별시","강서구","방화동","치킨","5"
"20170701","토","남","40대","서울특별시","강서구","방화동","치킨","5"
"20170701","토","여","10대","서울특별시","강서구","화곡동","치킨","30"
"20170701","토","여","20대","서울특별시","강서구","등촌동","치킨","14"
"20170701","토","남","40대","서울특별시","강서구","등촌동","치킨","7"
"20170701","토","여","20대","서울특별시","강서구","염창동","치킨","7"
"20170701","토","남","40대","서울특별시","강서구","마곡동","치킨","5"
"20170701","토","남","20대","서울특별시","강서구","등촌동","치킨","15"
"20170701","토","여","20대","서울특별시","강서구","화곡동","치킨","51"
"20170701","토","여","30대","서울특별시","강서구","공항동","치킨","5"
"20170701","토","여","30대","서울특별시","강서구","과해동","치킨","5"
"20170701","토","여","30대","서울특별시","강서구","방화동","치킨","10"
"20170701","토","여","40대","서울특별시","강서구","가양동","치킨","12"
"20170701","토","남","10대","서울특별시","강서구","염창동","치킨","5"
"20170701","토","남","40대","서울특별시","강서구","가양동","치킨","5"
"20170701","토","여","30대","서울특별시","강서구","마곡동","치킨","5"
"20170701","토","여","10대","서울특별시","강서구","등촌동","치킨","5"
"20170701","토","여","40대","서울특별시","강서구","내발산동","치킨","180"
"20170701","토","남","10대","서울특별시","강서구","가양동","치킨","5"
"20170701","토","남","30대","서울특별시","강서구","공항동","치킨","5"
"20170701","토","여","30대","서울특별시","강서구","등촌동","치킨","19"
"20170701","토","여","40대","서울특별시","강서구","염창동","치킨","5"
"20170701","토","여","30대","서울특별시","강서구","화곡동","치킨","118"
"20170701","토","여","40대","서울특별시","강서구","화곡동","치킨","185"
"20170701","토","여","20대","서울특별시","강서구","가양동","치킨","10"
"20170701","토","여","40대","서울특별시","강서구","마곡동","치킨","5"
"20170701","토","여","50대","서울특별시","강서구","공항동","치킨","5"
"20170701","토","여","50대","서울특별시","강서구","등촌동","치킨","5"
"20170701","토","남","20대","서울특별시","강서구","화곡동","치킨","61"
"20170701","토","남","10대","서울특별시","강서구","내발산동","치킨","44"
"20170701","토","여","50대","서울특별시","강서구","방화동","치킨","5"
"20170701","토","여","30대","서울특별시","강서구","내발산동","치킨","131"
"20170701","토","남","20대","서울특별시","강서구","가양동","치킨","5"
"20170701","토","여","50대","서울특별시","강서구","내발산동","치킨","57"
"20170701","토","여","10대","서울특별시","강서구","가양동","치킨","5"
"20170701","토","여","10대","서울특별시","강서구","염창동","치킨","5"
"20170701","토","여","10대","서울특별시","강서구","내발산동","치킨","20"
"20170701","토","여","50대","서울특별시","강서구","염창동","치킨","5"
"20170701","토","여","40대","서울특별시","강서구","공항동","치킨","5"
"20170701","토","남","60대이상","서울특별시","강서구","등촌동","치킨","5"
"20170701","토","여","50대","서울특별시","강서구","화곡동","치킨","51"
"20170701","토","여","40대","서울특별시","강서구","방화동","치킨","7"
"20170701","토","여","20대","서울특별시","강서구","내발산동","치킨","58"
"20170701","토","여","20대","서울특별시","강서구","공항동","치킨","5"
"20170701","토","남","10대","서울특별시","강서구","마곡동","치킨","5"
"20170701","토","여","60대이상","서울특별시","강서구","가양동","치킨","5"
"20170701","토","여","60대이상","서울특별시","강서구","내발산동","치킨","26"
"20170701","토","여","30대","서울특별시","강서구","염창동","치킨","7"
"20170701","토","남","30대","서울특별시","강서구","내발산동","치킨","147"
"20170701","토","여","60대이상","서울특별시","강서구","마곡동","치킨","5"
"20170701","토","남","10대","서울특별시","강서구","등촌동","치킨","7"
"20170701","토","남","50대","서울특별시","강서구","가양동","치킨","5"
"20170701","토","여","20대","서울특별시","강서구","방화동","치킨","10"
"20170701","토","여","60대이상","서울특별시","강서구","방화동","치킨","5"
"20170701","토","남","30대","서울특별시","강서구","화곡동","치킨","93"
"20170701","토","여","30대","서울특별시","강서구","가양동","치킨","11"
"20170701","토","여","40대","서울특별시","강서구","등촌동","치킨","15"
"20170701","토","남","60대이상","서울특별시","강서구","가양동","치킨","5"
"20170701","토","여","60대이상","서울특별시","강서구","화곡동","치킨","12"
"20170701","토","남","50대","서울특별시","강서구","내발산동","치킨","47"
"20170701","토","남","10대","서울특별시","관악구","봉천동","치킨","6"
"20170701","토","남","10대","서울특별시","관악구","신림동","치킨","48"
"20170701","토","남","20대","서울특별시","관악구","봉천동","치킨","16"
"20170701","토","남","30대","서울특별시","관악구","봉천동","치킨","18"
"20170701","토","남","40대","서울특별시","관악구","봉천동","치킨","8"
"20170701","토","남","40대","서울특별시","관악구","신림동","치킨","125"
"20170701","토","남","50대","서울특별시","관악구","봉천동","치킨","5"
"20170701","토","남","50대","서울특별시","관악구","신림동","치킨","37"
"20170701","토","남","30대","서울특별시","관악구","신림동","치킨","206"
"20170701","토","남","60대이상","서울특별시","관악구","봉천동","치킨","5"
"20170701","토","남","60대이상","서울특별시","관악구","신림동","치킨","20"
"20170701","토","여","10대","서울특별시","관악구","봉천동","치킨","5"
"20170701","토","여","10대","서울특별시","관악구","신림동","치킨","22"
"20170701","토","여","20대","서울특별시","관악구","봉천동","치킨","22"
"20170701","토","여","20대","서울특별시","관악구","신림동","치킨","116"
"20170701","토","여","30대","서울특별시","관악구","봉천동","치킨","23"
"20170701","토","여","30대","서울특별시","관악구","신림동","치킨","155"
"20170701","토","여","40대","서울특별시","관악구","봉천동","치킨","16"
"20170701","토","여","40대","서울특별시","관악구","신림동","치킨","194"
"20170701","토","여","50대","서울특별시","관악구","봉천동","치킨","13"
"20170701","토","여","50대","서울특별시","관악구","신림동","치킨","72"
"20170701","토","여","60대이상","서울특별시","관악구","신림동","치킨","26"
"20170701","토","남","20대","서울특별시","관악구","신림동","치킨","167"
"20170701","토","남","10대","서울특별시","광진구","광장동","치킨","5"
"20170701","토","남","10대","서울특별시","광진구","중곡동","치킨","5"
"20170701","토","남","10대","서울특별시","광진구","자양동","치킨","5"
"20170701","토","남","30대","서울특별시","광진구","광장동","치킨","5"
"20170701","토","남","30대","서울특별시","광진구","자양동","치킨","5"
"20170701","토","남","30대","서울특별시","광진구","화양동","치킨","5"
"20170701","토","남","40대","서울특별시","광진구","광장동","치킨","5"
"20170701","토","남","20대","서울특별시","광진구","중곡동","치킨","5"
"20170701","토","남","40대","서울특별시","광진구","능동","치킨","5"
"20170701","토","남","40대","서울특별시","광진구","중곡동","치킨","5"
"20170701","토","남","40대","서울특별시","광진구","화양동","치킨","5"
"20170701","토","남","50대","서울특별시","광진구","자양동","치킨","5"
"20170701","토","남","20대","서울특별시","광진구","광장동","치킨","5"
"20170701","토","남","40대","서울특별시","광진구","자양동","치킨","6"
"20170701","토","남","60대이상","서울특별시","광진구","광장동","치킨","5"
"20170701","토","여","10대","서울특별시","광진구","광장동","치킨","5"
"20170701","토","여","10대","서울특별시","광진구","능동","치킨","5"
"20170701","토","여","10대","서울특별시","광진구","화양동","치킨","5"
"20170701","토","여","20대","서울특별시","광진구","광장동","치킨","5"
"20170701","토","여","20대","서울특별시","광진구","능동","치킨","5"
"20170701","토","남","30대","서울특별시","광진구","능동","치킨","6"
"20170701","토","여","20대","서울특별시","광진구","자양동","치킨","13"
"20170701","토","여","20대","서울특별시","광진구","중곡동","치킨","5"
"20170701","토","남","10대","서울특별시","광진구","화양동","치킨","5"
"20170701","토","여","20대","서울특별시","광진구","화양동","치킨","5"
"20170701","토","남","10대","서울특별시","광진구","능동","치킨","5"
"20170701","토","여","30대","서울특별시","광진구","능동","치킨","5"
"20170701","토","남","30대","서울특별시","광진구","중곡동","치킨","5"
"20170701","토","남","20대","서울특별시","광진구","자양동","치킨","16"
"20170701","토","여","30대","서울특별시","광진구","자양동","치킨","16"
"20170701","토","남","60대이상","서울특별시","광진구","자양동","치킨","5"
"20170701","토","여","10대","서울특별시","광진구","자양동","치킨","5"
"20170701","토","여","30대","서울특별시","광진구","중곡동","치킨","5"
"20170701","토","여","40대","서울특별시","광진구","광장동","치킨","5"
"20170701","토","여","40대","서울특별시","광진구","능동","치킨","5"
"20170701","토","여","40대","서울특별시","광진구","자양동","치킨","16"
"20170701","토","여","40대","서울특별시","광진구","중곡동","치킨","5"
"20170701","토","여","40대","서울특별시","광진구","화양동","치킨","5"
"20170701","토","여","50대","서울특별시","광진구","자양동","치킨","7"
"20170701","토","남","10대","서울특별시","구로구","개봉동","치킨","29"
"20170701","토","남","10대","서울특별시","구로구","구로동","치킨","6"
"20170701","토","남","10대","서울특별시","구로구","궁동","치킨","5"
"20170701","토","남","20대","서울특별시","구로구","구로동","치킨","13"
"20170701","토","남","30대","서울특별시","구로구","구로동","치킨","16"
"20170701","토","남","40대","서울특별시","구로구","개봉동","치킨","48"
"20170701","토","남","50대","서울특별시","구로구","개봉동","치킨","26"
"20170701","토","남","50대","서울특별시","구로구","구로동","치킨","5"
"20170701","토","남","50대","서울특별시","구로구","궁동","치킨","5"
"20170701","토","남","60대이상","서울특별시","구로구","궁동","치킨","5"
"20170701","토","여","10대","서울특별시","구로구","개봉동","치킨","14"
"20170701","토","여","10대","서울특별시","구로구","궁동","치킨","5"
"20170701","토","여","20대","서울특별시","구로구","개봉동","치킨","44"
"20170701","토","여","20대","서울특별시","구로구","구로동","치킨","12"
"20170701","토","여","20대","서울특별시","구로구","궁동","치킨","5"
"20170701","토","남","20대","서울특별시","구로구","궁동","치킨","5"
"20170701","토","남","40대","서울특별시","구로구","구로동","치킨","12"
"20170701","토","여","20대","서울특별시","구로구","신도림동","치킨","5"
"20170701","토","여","30대","서울특별시","구로구","개봉동","치킨","104"
"20170701","토","여","30대","서울특별시","구로구","궁동","치킨","7"
"20170701","토","남","30대","서울특별시","구로구","궁동","치킨","5"
"20170701","토","여","30대","서울특별시","구로구","신도림동","치킨","5"
"20170701","토","여","40대","서울특별시","구로구","개봉동","치킨","120"
"20170701","토","여","40대","서울특별시","구로구","구로동","치킨","7"
"20170701","토","여","40대","서울특별시","구로구","궁동","치킨","6"
"20170701","토","여","50대","서울특별시","구로구","개봉동","치킨","36"
"20170701","토","남","60대이상","서울특별시","구로구","개봉동","치킨","12"
"20170701","토","남","30대","서울특별시","구로구","개봉동","치킨","72"
"20170701","토","남","20대","서울특별시","구로구","개봉동","치킨","50"
"20170701","토","여","50대","서울특별시","구로구","구로동","치킨","5"
"20170701","토","여","50대","서울특별시","구로구","궁동","치킨","5"
"20170701","토","여","30대","서울특별시","구로구","구로동","치킨","11"
"20170701","토","여","10대","서울특별시","구로구","구로동","치킨","5"
"20170701","토","여","60대이상","서울특별시","구로구","개봉동","치킨","9"
"20170701","토","여","60대이상","서울특별시","구로구","구로동","치킨","5"
"20170701","토","남","20대","서울특별시","금천구","가산동","치킨","34"
"20170701","토","남","30대","서울특별시","금천구","독산동","치킨","8"
"20170701","토","남","40대","서울특별시","금천구","가산동","치킨","28"
"20170701","토","남","40대","서울특별시","금천구","독산동","치킨","6"
"20170701","토","남","40대","서울특별시","금천구","시흥동","치킨","8"
"20170701","토","남","60대이상","서울특별시","금천구","독산동","치킨","5"
"20170701","토","남","60대이상","서울특별시","금천구","시흥동","치킨","5"
"20170701","토","여","10대","서울특별시","금천구","독산동","치킨","5"
"20170701","토","남","20대","서울특별시","금천구","시흥동","치킨","5"
"20170701","토","여","10대","서울특별시","금천구","시흥동","치킨","5"
"20170701","토","남","30대","서울특별시","금천구","시흥동","치킨","10"
"20170701","토","여","20대","서울특별시","금천구","가산동","치킨","19"
"20170701","토","남","10대","서울특별시","금천구","시흥동","치킨","8"
"20170701","토","여","30대","서울특별시","금천구","가산동","치킨","37"
"20170701","토","여","30대","서울특별시","금천구","독산동","치킨","13"
"20170701","토","남","10대","서울특별시","금천구","가산동","치킨","8"
"20170701","토","여","30대","서울특별시","금천구","시흥동","치킨","8"
"20170701","토","남","20대","서울특별시","금천구","독산동","치킨","5"
"20170701","토","여","40대","서울특별시","금천구","가산동","치킨","55"
"20170701","토","남","10대","서울특별시","금천구","독산동","치킨","5"
"20170701","토","여","40대","서울특별시","금천구","독산동","치킨","5"
"20170701","토","여","20대","서울특별시","금천구","시흥동","치킨","5"
"20170701","토","여","40대","서울특별시","금천구","시흥동","치킨","11"
"20170701","토","여","50대","서울특별시","금천구","가산동","치킨","17"
"20170701","토","남","50대","서울특별시","금천구","독산동","치킨","5"
"20170701","토","여","50대","서울특별시","금천구","독산동","치킨","5"
"20170701","토","여","10대","서울특별시","금천구","가산동","치킨","10"
"20170701","토","남","50대","서울특별시","금천구","가산동","치킨","20"
"20170701","토","남","30대","서울특별시","금천구","가산동","치킨","46"
"20170701","토","여","20대","서울특별시","금천구","독산동","치킨","13"
"20170701","토","여","50대","서울특별시","금천구","시흥동","치킨","5"
"20170701","토","남","60대이상","서울특별시","금천구","가산동","치킨","5"
"20170701","토","여","60대이상","서울특별시","금천구","가산동","치킨","5"
"20170701","토","남","50대","서울특별시","금천구","시흥동","치킨","5"
"20170701","토","남","10대","서울특별시","노원구","공릉동","치킨","5"
"20170701","토","남","20대","서울특별시","노원구","공릉동","치킨","11"
"20170701","토","남","10대","서울특별시","노원구","상계동","치킨","37"
"20170701","토","남","40대","서울특별시","노원구","공릉동","치킨","5"
"20170701","토","남","40대","서울특별시","노원구","월계동","치킨","5"
"20170701","토","남","40대","서울특별시","노원구","중계동","치킨","5"
"20170701","토","남","50대","서울특별시","노원구","상계동","치킨","31"
"20170701","토","남","30대","서울특별시","노원구","중계동","치킨","5"
"20170701","토","남","20대","서울특별시","노원구","월계동","치킨","6"
"20170701","토","남","60대이상","서울특별시","노원구","공릉동","치킨","5"
"20170701","토","남","60대이상","서울특별시","노원구","월계동","치킨","5"
"20170701","토","여","10대","서울특별시","노원구","상계동","치킨","26"
"20170701","토","남","40대","서울특별시","노원구","상계동","치킨","121"
"20170701","토","여","10대","서울특별시","노원구","월계동","치킨","5"
"20170701","토","여","20대","서울특별시","노원구","공릉동","치킨","11"
"20170701","토","여","20대","서울특별시","노원구","상계동","치킨","58"
"20170701","토","남","50대","서울특별시","노원구","공릉동","치킨","5"
"20170701","토","여","20대","서울특별시","노원구","월계동","치킨","6"
"20170701","토","남","50대","서울특별시","노원구","월계동","치킨","5"
"20170701","토","남","20대","서울특별시","노원구","중계동","치킨","5"
